c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 105250
c   value k = 3
c   value seed = 0
p cnf 25000 105250
7922 -8098 10565 0
19128 9627 23772 0
4507 -9688 -6585 0
12224 -3671 -10620 0
24868 -13303 -24014 0
4830 -10498 -4849 0
13918 6047 5762 0
16680 2963 3009 0
-17973 1375 3908 0
-7308 7182 24770 0
13106 -15103 24219 0
23670 582 8845 0
22442 5088 9885 0
20378 -17311 -13555 0
22349 8531 18210 0
-21363 13360 -3707 0
17563 -2277 1105 0
23325 10308 4067 0
1333 -3280 5442 0
-5241 -1939 -12623 0
21362 -15045 19077 0
20581 5066 19658 0
-4425 -2507 -24745 0
-14309 -22884 -8407 0
19216 -20233 -16937 0
-12425 7947 21649 0
7483 -509 15277 0
8587 15185 585 0
-12653 16518 20216 0
-18094 13110 -22155 0
22068 -9471 -3551 0
-16144 21403 -8616 0
-10801 17180 -2475 0
-1897 -6488 16710 0
1656 17055 3294 0
9944 -4479 -11240 0
6592 3313 3101 0
21869 -11899 18285 0
-22453 15904 -9802 0
-17668 349 14263 0
6174 -22417 15086 0
1076 4912 11488 0
1044 7065 3667 0
-3518 -8961 1507 0
11579 1968 18561 0
14873 11912 14392 0
17464 -18503 17704 0
-20564 6723 -4603 0
5201 -4175 11858 0
6354 13195 12206 0
20617 -19368 -9622 0
-10702 -20444 -14534 0
-22189 -21487 -21598 0
17208 -16356 -21910 0
-18714 -2934 -23878 0
-12274 9158 2141 0
-1665 1622 -20643 0
10721 13537 -2366 0
-15323 18737 22892 0
-2180 91 -11086 0
5737 -20707 21806 0
-15359 22760 8601 0
-21244 11300 21439 0
-9193 -3507 -12794 0
22454 13572 7079 0
12683 17198 -16237 0
14823 10214 -17858 0
1818 20934 -6394 0
20535 2608 16483 0
-18426 -4787 -16573 0
20864 1876 3631 0
-17669 8586 -1390 0
-1269 -4829 4041 0
-22707 5373 -7548 0
-1852 -2826 12471 0
282 -15509 4668 0
-16518 21683 14882 0
-727 23500 -10815 0
-23473 19034 -13423 0
-14955 -12460 -9561 0
22879 24675 -11436 0
-1509 -17343 -20021 0
19250 -9963 16201 0
23290 -24021 -21573 0
22189 17224 15751 0
-9660 17505 22611 0
-14327 -9023 19293 0
20560 -1101 -17793 0
-6375 15925 3178 0
-11149 22231 6989 0
12061 20109 6663 0
-23497 12969 -24005 0
9869 7218 -319 0
-1070 -5508 15691 0
-13994 19048 7914 0
21096 -3707 -419 0
18706 -9386 -793 0
-12999 21297 18245 0
-22143 19023 9170 0
-320 -5171 -6400 0
-7309 -17232 -1509 0
5323 7080 5829 0
20680 -16948 13047 0
-20998 -9369 9906 0
-11689 14715 -3953 0
10954 10810 24012 0
-11372 -4516 24749 0
3516 -8866 21045 0
21761 22360 15068 0
-5930 -22679 -20238 0
3681 -21339 3821 0
21541 18014 -10900 0
2370 13693 -19200 0
-15416 -9690 19920 0
16673 -12730 -9634 0
-20625 -23684 -20444 0
10988 1407 -16311 0
10736 4923 16528 0
6781 -1683 13887 0
-21848 23964 2917 0
8437 -2644 15608 0
-12258 15537 8621 0
14509 17906 22313 0
-8708 24673 23354 0
19980 16345 -11084 0
-4613 3321 1119 0
-16408 14309 2525 0
24070 44 7447 0
15597 -6824 481 0
-4483 20023 24444 0
-7400 -3460 18440 0
14359 7069 8976 0
22979 21577 1881 0
-20291 21637 -1553 0
-18644 -16616 -17897 0
21079 12580 -21217 0
22197 -3988 1877 0
24722 19409 -1921 0
-7168 -10006 96 0
-7649 5840 -20119 0
23444 4591 14930 0
16883 18949 21998 0
858 -16927 -18574 0
-2738 3569 6562 0
20642 -22213 -23177 0
4890 -18291 2109 0
17459 6840 -6096 0
19335 -6561 16856 0
-21255 -5080 -1861 0
12703 -4080 24053 0
-7821 -2524 3643 0
14102 10758 -22592 0
11099 -11616 5870 0
21024 5705 9439 0
-2586 -1347 23003 0
17114 22588 -16293 0
19222 15046 14484 0
16669 -9381 -21044 0
8525 -21987 17476 0
1737 -9689 -21555 0
789 -8861 -15430 0
-4432 -22962 -1188 0
18375 412 -4155 0
24244 21436 -9859 0
-8682 -24021 -2557 0
-6684 7486 16497 0
-14329 -1708 -6542 0
20164 -18376 7274 0
-16208 18252 20613 0
35 -19989 21653 0
12941 -20777 -5514 0
19723 -16560 -19827 0
12262 -9934 -20239 0
-16416 530 8026 0
-17626 563 23398 0
11535 23599 5883 0
-3031 -12927 -7590 0
924 -8090 -17318 0
-8198 -15649 -10569 0
-3810 7035 -21909 0
-462 -19976 9038 0
-22327 -14698 -597 0
8506 -1959 -1883 0
20096 9726 -2412 0
3121 -2351 19326 0
1518 5237 17924 0
-7400 -8267 -5850 0
-6342 543 -5292 0
15011 -8740 -12292 0
16931 -3901 10679 0
-13840 -20714 -5654 0
14229 9393 -11703 0
6177 -17898 -5013 0
-8059 4345 -14738 0
-1822 -7465 -8440 0
-21148 334 5029 0
-14071 -7733 4647 0
-11273 5426 -5189 0
-7916 -20436 5280 0
-11559 -12367 -9180 0
-22237 -17558 21246 0
-19242 -6786 -5638 0
22296 -12962 -14887 0
-2308 -12373 10583 0
-8397 5546 -18047 0
-8189 18045 -18380 0
4569 -7116 17464 0
-9215 -9740 -22890 0
5756 -9007 9677 0
11035 11917 13395 0
11567 -9154 -5952 0
-7812 -19747 -4089 0
-4801 8395 8403 0
-11039 2054 -20775 0
-21621 1803 17672 0
6019 1343 10717 0
15750 5911 9184 0
-8213 6477 -18923 0
22454 12232 19281 0
-7131 -23267 -6197 0
11877 1185 -6702 0
-17829 -8996 17801 0
13269 -5148 1195 0
-21671 -7538 3248 0
-8797 20510 -5050 0
-1469 -1528 -6392 0
3537 -17277 -12302 0
12720 16841 -18779 0
22994 -14295 22362 0
-17274 12777 -20628 0
14822 -24653 13164 0
-21524 -8833 13511 0
-14324 -22102 -18658 0
6870 -10124 17547 0
-10117 -10273 -13056 0
6519 3093 5935 0
-12910 -6629 14563 0
-16564 -19348 -6404 0
-1694 -17341 12050 0
-24055 -966 -24826 0
-11035 -15787 15830 0
-24198 3662 -24663 0
-12709 9337 -13116 0
-22718 -16206 -14591 0
6617 -17675 16215 0
-19672 -24193 -19307 0
16959 -3454 17287 0
6521 -11369 -11634 0
4276 4414 -20326 0
16325 19821 -12643 0
7502 22207 19782 0
-23332 -21404 -23443 0
14346 -464 24132 0
18813 14534 -15337 0
24755 21150 -24363 0
15970 7173 -14907 0
-10276 24131 9713 0
18915 -5652 12433 0
-5548 -9927 16847 0
-17226 17604 -11667 0
21220 105 -8873 0
-16001 14788 -21628 0
5796 -4133 13444 0
4927 -22945 -2977 0
11615 -22700 15478 0
-10978 5021 22650 0
17236 6648 -21781 0
-1948 562 18784 0
-14381 22462 20062 0
22579 -14687 -12665 0
597 2258 4122 0
-9469 -18259 18909 0
-22448 15406 -23042 0
2243 -20332 -12338 0
-5219 -6946 -1389 0
12048 -9275 -6409 0
9698 17863 -13057 0
-6478 -19810 -13618 0
16613 -542 -11079 0
-11674 -23120 -17117 0
15691 15068 10727 0
19812 15888 20337 0
13720 -13336 10742 0
3113 -15578 -6073 0
-15451 -12149 -4370 0
8191 -24196 4997 0
5952 245 -22859 0
-19008 23074 9020 0
-23977 14686 914 0
-1408 17712 15385 0
-9876 8402 5453 0
-20602 -3213 21340 0
-15938 8284 -9675 0
18031 11397 -16605 0
-24103 18199 20105 0
-19825 1389 -19300 0
16173 -7340 -19545 0
-14031 -17699 -17618 0
14402 8028 23656 0
15315 787 16367 0
5700 2014 -24768 0
11152 -22616 -19332 0
7491 -4905 -2615 0
8518 -22936 5363 0
-122 -13390 23561 0
-20226 -24566 -24950 0
-5877 -15738 23641 0
-16773 21120 -16340 0
-743 -10522 15719 0
-24398 -836 -16505 0
7116 -6535 -18518 0
23235 9038 -7485 0
-17566 -16529 3742 0
-11532 -46 18029 0
-16895 -16519 22770 0
6807 -3096 -22336 0
-6756 324 -4425 0
21749 8449 16897 0
4440 -9191 -2418 0
20158 -24940 19605 0
3014 23407 17492 0
-21531 21641 -1529 0
20368 5558 9409 0
-24109 -17089 806 0
8489 335 -17324 0
-6258 7142 -11771 0
19945 5249 3447 0
15722 1997 11895 0
7618 -6436 -21085 0
-10035 -1593 -12376 0
20991 20958 -10782 0
-13482 -17489 23774 0
6363 4208 4331 0
-15771 -3316 -21419 0
7929 3156 -21754 0
16604 -9413 20247 0
-3375 20710 -495 0
-6821 11431 -2492 0
-18715 19048 279 0
-6151 20434 18224 0
9878 -16424 -14181 0
12011 21258 23021 0
10784 -2620 2228 0
15114 9742 21895 0
2884 17670 50 0
15989 9274 -9463 0
11235 -12648 -5172 0
-11730 -10820 7954 0
-5573 20886 -2001 0
22203 18388 -22434 0
-15426 -3265 -5209 0
20959 -15275 -1466 0
18979 17410 20437 0
-21207 -7523 -5179 0
-18101 -10406 14200 0
9503 -1395 23473 0
-18965 3981 2472 0
-15488 -15710 -13291 0
-23441 -12634 528 0
-16793 -9837 -18915 0
-5578 -16614 13531 0
2138 -12572 20157 0
19956 22903 12566 0
-15392 10461 -20088 0
11922 19913 -21846 0
-1122 4415 14592 0
-24594 14731 18572 0
18418 -5218 634 0
23060 -20010 -13267 0
-23588 3154 -14455 0
8854 83 -22421 0
22385 2221 -1344 0
17541 22176 15598 0
-5107 -12567 1058 0
16546 15841 20971 0
-13391 -16962 -385 0
19334 -7907 -15116 0
-12906 17676 11685 0
-13539 15736 23047 0
-18157 -14323 -1200 0
-23964 -23176 -1283 0
12736 11912 -3503 0
5431 4453 17030 0
21029 -9559 20948 0
22086 17456 -11788 0
-18056 22199 -20101 0
9793 -16532 19360 0
-24908 20789 -12035 0
2944 679 -2770 0
-990 10188 -8444 0
18542 -9151 -22972 0
-19824 13238 -9883 0
-14678 18668 5687 0
23059 -14696 6597 0
-19006 -11782 24053 0
22146 -21189 -21251 0
-17246 22333 4134 0
2957 13592 24923 0
-14992 -16536 -601 0
-9113 8877 -10788 0
-8909 -2418 -11290 0
23232 -13593 -24527 0
24466 19622 9547 0
5153 -17680 -24242 0
11749 3038 -2375 0
-10801 183 -14916 0
23403 8780 -12248 0
2537 -11737 -840 0
-2459 18080 8727 0
19411 18544 -17603 0
-5199 -2452 11373 0
7840 -683 -24965 0
23719 -149 10939 0
-8265 21653 -3618 0
23858 8401 -6655 0
17585 -19202 23189 0
-7500 8956 -6969 0
11099 11492 10057 0
3290 5302 -3136 0
12016 24713 -21679 0
20971 21263 -15483 0
7343 4102 7517 0
-7307 -2820 24017 0
-18245 2436 20669 0
13215 -1294 -4070 0
11221 -18878 -14623 0
-9410 17729 -23578 0
-7730 -3827 -10070 0
9138 -7117 -15371 0
-12273 10484 6435 0
-303 6454 2697 0
7137 13796 -6799 0
-14654 12455 970 0
5022 -5699 -3406 0
-691 10265 21051 0
21112 -21486 -14928 0
-10734 -22247 24008 0
663 21328 19186 0
2084 5465 -1302 0
8807 -17737 3138 0
15241 -9391 -9591 0
-17938 -16528 14739 0
16088 -22533 2193 0
-17057 -2554 -7891 0
11814 19596 9508 0
-7864 -15707 -5993 0
-14143 -17792 19591 0
-13150 -18455 -15918 0
23688 11890 -21382 0
16341 20696 -5470 0
19478 -10937 6212 0
20421 20226 14091 0
10159 11313 -11623 0
12351 19721 -5529 0
11593 6535 16476 0
21100 -14398 -7183 0
18444 -19893 16326 0
-13034 -24394 1132 0
20303 -23081 13022 0
-16684 -14422 -8717 0
-13505 -8899 11005 0
-19717 20671 6230 0
159 5829 -17542 0
3134 18179 -12263 0
14 -4772 10149 0
16489 17223 15898 0
15023 10667 -10790 0
-6349 15052 1536 0
23832 10355 -24616 0
11853 18390 5389 0
11922 -6895 5640 0
-22926 -17963 1310 0
-4156 -18121 7139 0
-13049 12606 -317 0
16663 12619 -21440 0
-1811 4108 -13663 0
-17709 -19130 15681 0
19850 16830 5732 0
21385 15662 -16086 0
12353 -2514 -9476 0
-17741 5787 -7722 0
-23380 -3713 17036 0
16042 -24220 1508 0
-23180 3620 14114 0
-14848 -20283 1732 0
2640 13445 -5839 0
7654 -6153 16321 0
23334 17355 -8150 0
-4065 -13739 -23811 0
-11503 -1091 -17677 0
12330 10184 -23463 0
11403 24915 18527 0
3438 -15956 -17746 0
-4945 -5487 -21366 0
-19058 11687 -8000 0
12142 -14326 -21444 0
-17980 -21979 -18949 0
652 11664 -11303 0
-8802 7080 16393 0
23964 -18582 8836 0
-16640 22263 -19019 0
-6455 8665 -18933 0
-24981 -12102 -1241 0
-9079 8399 23079 0
21796 18808 -9765 0
-4795 5949 15442 0
-17590 15281 3772 0
2890 15932 -15435 0
-14192 -24733 13867 0
21937 15049 -7448 0
5772 23040 -4711 0
-24790 -4494 4727 0
-10074 -20827 -16829 0
-2666 21257 -227 0
-745 -18052 10386 0
-1861 14198 16335 0
-17303 23139 -6615 0
12426 1029 -22546 0
19213 6572 -13631 0
8079 3508 -3679 0
-15526 9279 18070 0
-11588 420 -22564 0
-16315 -10494 9742 0
-24495 -4511 -5998 0
-16073 21607 15401 0
-1458 -23468 -4598 0
9144 -7122 -2736 0
-15758 10899 -3764 0
-4656 5111 -10336 0
9638 -13189 5195 0
4668 -20067 14474 0
22737 -23006 -14893 0
11652 -5672 -16738 0
-21393 21518 12601 0
18742 -12590 -9207 0
9142 5400 24026 0
5091 -14543 22499 0
-7827 21653 -8398 0
-2942 -1308 4860 0
-4629 2297 -18049 0
-9824 -6964 4467 0
15649 -4700 -2472 0
-5541 7704 24496 0
13631 -4096 -21013 0
-1231 14190 24955 0
1789 -23331 -5354 0
-815 -3422 11248 0
14665 2600 -7900 0
-23062 21893 -559 0
-2922 -1522 19207 0
12322 2697 -1170 0
-16788 18345 -22222 0
-10611 15237 -4925 0
-10106 -3867 -372 0
-22471 21449 -14561 0
-22425 -23238 4244 0
-19130 15404 24017 0
21729 5068 1616 0
20981 19482 -23508 0
-21539 -22403 16381 0
-15746 1076 19077 0
-8267 -17863 -12421 0
21840 -19825 19010 0
-1764 21283 -22876 0
18488 -18753 10677 0
24400 -7529 -8914 0
3643 -18010 15669 0
2659 -14738 -20736 0
-4274 -10718 -15217 0
-19134 -23609 3971 0
-10514 -5706 5046 0
20943 5324 14260 0
24715 2164 -9085 0
18724 20279 21719 0
7952 -13766 6823 0
18628 -13166 5703 0
18893 8160 -23712 0
-9561 -10819 4801 0
21648 -6444 6871 0
-11865 16929 -5479 0
-15835 18795 2536 0
12233 14737 7859 0
-1492 -14451 -10022 0
-1928 -8175 21653 0
-23646 7478 -10418 0
21820 1105 -14935 0
2522 -19997 14447 0
-1233 20909 -265 0
22386 -17556 -23060 0
4256 20772 6341 0
1086 2959 135 0
3621 -15191 -14871 0
-11479 8034 20673 0
12853 -9962 -3847 0
9505 -24959 -11324 0
11274 -21779 3780 0
-1209 -24300 15128 0
-15655 -16885 -11036 0
-7271 5622 19944 0
21682 9877 15715 0
3022 -10962 18673 0
-3156 -14582 215 0
9378 17412 8249 0
5051 -5264 9562 0
249 -14768 -9520 0
2925 17394 22650 0
6704 9954 13302 0
-21832 -608 21538 0
24219 -24230 2159 0
19162 12263 -12035 0
-9877 -15285 14348 0
19901 9792 -3929 0
20116 19170 12692 0
-3364 24220 -17956 0
-12925 24468 -24075 0
13796 2392 -16468 0
-11446 -9096 -1421 0
-24747 -22279 -18380 0
12636 -21497 8961 0
14794 7011 -21224 0
18180 -16887 2860 0
-7527 3139 12651 0
2807 23254 -6820 0
-15498 -1617 -6039 0
24805 5893 21859 0
15232 -19689 -24250 0
-6699 22486 -24697 0
-24472 13584 13327 0
9203 1219 1176 0
-18164 -16012 8186 0
5739 -9191 16424 0
-8598 8069 19562 0
-21248 -10875 -17816 0
19420 -17724 -10784 0
16810 8881 8029 0
-13668 24112 -2717 0
-4270 -5810 16554 0
20318 -21633 5137 0
-8645 -5836 -6355 0
-9820 -15351 13718 0
-18005 12441 14260 0
780 -21038 -22328 0
20341 -8637 -24554 0
4508 19408 -8629 0
-15292 -11218 -17509 0
14672 -16237 -16620 0
8740 11858 -13782 0
293 7176 1766 0
-5429 -15820 23953 0
3135 -16991 5655 0
-16852 1347 18095 0
22463 2126 5484 0
11142 -22466 5473 0
2047 18326 -24880 0
-10675 24969 -2449 0
-19536 14640 10038 0
2507 23379 21895 0
7640 -23671 -4070 0
-9406 -20451 -11241 0
-8358 -23585 19583 0
-14013 -6788 -20929 0
23459 20602 14406 0
-3943 -6743 -11872 0
-9415 141 21549 0
-646 -10815 21517 0
19447 21702 -11156 0
4484 -24209 886 0
1378 -6848 -24556 0
21800 7605 11358 0
-8040 7315 1294 0
-2623 12679 24433 0
-14903 11137 -20034 0
-4309 6431 18128 0
-7532 7197 18268 0
-4080 -7843 20434 0
-596 18641 -17136 0
3103 23124 7696 0
3988 -24501 5895 0
19895 -21300 -13500 0
-6252 -20692 12166 0
23897 -14666 24844 0
23329 20920 -10980 0
9714 -228 -17411 0
2841 24111 -24607 0
-21108 19542 -23801 0
7893 11489 -17441 0
-28 14591 -15564 0
24075 -18578 -6417 0
-4970 4824 -19068 0
-9821 2427 6111 0
-21986 1323 -20776 0
-21829 -24651 -16696 0
24160 -9364 -8275 0
7922 3556 23738 0
-7529 -24663 18279 0
22681 23908 4768 0
-15122 -23935 -19358 0
-22037 14362 -4288 0
-19805 -19331 -9111 0
5225 20503 -11538 0
-11335 8840 4212 0
23463 -5668 -3863 0
6510 21179 4578 0
-14784 4101 8134 0
-13521 2981 24148 0
23152 661 23055 0
2919 7134 13342 0
-22276 20523 -2703 0
-17915 -15327 -13385 0
-18378 11903 239 0
21267 -23238 9078 0
-478 13052 -14745 0
20692 19561 -10923 0
270 696 6375 0
-8403 5569 9355 0
-7550 3720 -10016 0
21957 -6638 8501 0
-10298 -20265 4023 0
4352 4532 10702 0
-17736 -22909 -22604 0
-17974 10527 12193 0
-2051 -11004 -244 0
-8147 -6696 -19804 0
-10421 23317 11852 0
-16796 -6719 17420 0
17502 -5620 -21139 0
-2517 -2576 19128 0
-11018 4225 -14392 0
6392 -8576 10275 0
-17093 17663 -8183 0
6049 1988 10061 0
-18241 20390 12417 0
9837 -3536 10464 0
20992 5309 8780 0
7843 13456 6850 0
262 5957 -12469 0
12752 24826 -6397 0
6879 -10843 1973 0
12623 8586 -10549 0
22897 -679 19563 0
22432 -6727 21551 0
7492 16319 16940 0
-19908 -1155 -20476 0
-5371 -22147 17136 0
-14150 -4989 -5591 0
12351 21603 2899 0
-24820 9354 2724 0
22568 16233 4918 0
24540 -3855 13504 0
1440 -1751 5534 0
21003 -24182 -12260 0
17553 23026 19930 0
-9492 -17933 -21085 0
-21319 14656 9583 0
4806 20157 5923 0
-10396 7508 2525 0
4647 23679 11879 0
-7370 -21246 -3111 0
3640 -20785 -23317 0
-17143 13577 16419 0
-22676 9579 6953 0
1287 -2131 -4978 0
-21216 2974 -14262 0
8652 15645 -3917 0
-18234 20450 15426 0
-24157 22198 -22933 0
-1681 1844 -21611 0
4911 -9213 9208 0
24373 -12852 21344 0
-22689 21346 9920 0
5460 10373 -19498 0
12412 -11659 12980 0
8741 24227 -15954 0
-23002 -7878 -6598 0
-18271 17464 18399 0
-8696 -16620 15596 0
-22980 -9652 -17439 0
-10942 5915 18004 0
-20149 5287 22207 0
7844 19328 -18553 0
-17764 24787 -3925 0
3613 -12198 -6936 0
-16593 -20938 -6162 0
-23898 10291 5391 0
21847 -3561 22854 0
-15245 -3608 5825 0
-5841 17939 6829 0
14631 -3880 12743 0
-7634 -15380 -18029 0
21193 14576 -12356 0
6097 -7339 3494 0
1373 2303 -15691 0
-8308 10247 2980 0
5821 -9144 -13271 0
-11212 22342 8183 0
417 -12587 3143 0
-6242 -9779 -21081 0
-13070 -24409 -16313 0
17164 -23395 -23044 0
-10192 10939 -12619 0
-13900 17035 -11309 0
-17393 18407 4964 0
24436 -1715 15210 0
-2415 23887 15706 0
7037 -10098 -13047 0
-15220 1867 -16985 0
-18362 -8108 18115 0
-5794 12529 8876 0
13458 4692 23622 0
-11502 6235 9560 0
-15472 -20134 1594 0
18133 3879 -20000 0
-23096 -3314 -13066 0
4657 -22080 -11953 0
20362 -4117 -13402 0
24761 -10688 -15268 0
-16745 -20401 14727 0
1212 17546 -2255 0
-10087 6004 23298 0
-8708 8857 4533 0
-18267 -24328 -24666 0
11212 -17460 19896 0
-6211 6907 14561 0
10629 -11564 -11641 0
13933 -6925 -7109 0
-2334 23037 9148 0
-8954 6134 -4548 0
15032 7345 -22093 0
-17287 -17431 19448 0
-15584 -17490 3304 0
11468 -2108 -2632 0
2486 -13319 -11443 0
22381 -10881 9702 0
-11942 -21509 -21265 0
-14934 -10441 -19541 0
13394 -4127 -17578 0
22541 -4432 -23711 0
-2088 -19463 22407 0
-15532 -3101 6189 0
-9980 -10037 -23678 0
-13283 -21504 -17137 0
-7266 -23989 21807 0
-10061 12722 -7687 0
-19762 -24663 -20548 0
7378 5948 -22340 0
18270 -19341 -17818 0
-10847 -16881 13601 0
-909 -10320 24416 0
14667 -17203 -2516 0
20855 18534 -3904 0
10884 23169 16760 0
-3020 21786 7100 0
16178 -6846 19821 0
15217 17959 10835 0
-10764 -336 -16782 0
-24455 -18606 2474 0
8625 -20804 10706 0
-22225 -13065 -21025 0
-21640 -2731 4580 0
-15508 14938 -23113 0
-10763 821 12633 0
-2522 20193 9419 0
-9622 11370 -16264 0
20794 -1586 575 0
6629 -3701 17262 0
14762 19508 -10867 0
-17236 3132 -23023 0
-2941 16708 -2439 0
-15318 4700 21521 0
11249 -20207 11458 0
-9361 -22321 -12279 0
13346 16195 23823 0
22764 17168 -10192 0
5379 12961 3130 0
-5953 -19589 -6830 0
-23215 703 -1337 0
-433 -17938 20820 0
-14807 12230 12528 0
8597 -2547 17227 0
-5118 5147 3785 0
7927 5860 -1105 0
-20205 19205 8651 0
-19027 -16968 -818 0
-20571 13698 -13779 0
-23700 -19651 -24719 0
-21881 -9217 -421 0
14570 -1001 -9710 0
-10389 7160 -21940 0
14268 -15756 -15838 0
6494 12225 -20985 0
-10278 20152 18196 0
-2735 -15356 12400 0
2737 -735 20719 0
-3555 12657 9416 0
-8685 2708 20418 0
24755 -24588 20986 0
16528 5509 -21987 0
-1237 -15898 20498 0
-14528 -5165 -11253 0
-21718 3011 -23478 0
9054 4640 -18629 0
2249 23726 -336 0
-14648 1463 -17422 0
-10366 -5017 21430 0
11133 -5053 -24137 0
6551 21159 15077 0
-2536 12686 20585 0
15874 5275 2834 0
11371 11154 24351 0
-22624 -7871 2361 0
12453 8276 -7000 0
22433 10524 -5726 0
14120 16523 -7188 0
-6542 18240 -3556 0
19323 4373 24960 0
-18460 -10923 21118 0
-8536 -4810 -8804 0
20472 -20684 5430 0
-23306 -7054 16583 0
-22656 -21029 -24454 0
16368 24833 -7729 0
14719 22265 9605 0
-20444 -11385 -1127 0
-18983 -9278 -19367 0
-13890 -3600 15091 0
-13849 13411 17365 0
1319 13298 -22174 0
1474 -8770 9209 0
6903 23427 7615 0
23485 12434 19995 0
-22938 -3801 19828 0
-22019 -18519 -17092 0
-6623 5315 19828 0
24101 15649 -4105 0
9819 -4539 -24057 0
24909 -9739 3819 0
-17273 -11057 17117 0
5799 -12530 17238 0
-15007 10784 -15664 0
13973 9269 -3097 0
8968 23558 -23249 0
-3795 -20576 8119 0
12238 -18550 -13433 0
-7066 9003 -4082 0
-2522 18821 -24972 0
17930 -18730 1062 0
21749 2354 3471 0
-13865 -8152 7352 0
-6102 -14511 18136 0
13117 -3483 -2404 0
7565 3802 -961 0
-5813 -7596 -12889 0
-13931 11186 -22790 0
-18716 -18251 -6792 0
-14149 12124 -613 0
5472 5054 -10694 0
-6533 -1802 -13047 0
1355 7018 -12551 0
8707 4471 18413 0
-1842 17587 13247 0
20597 -151 -17049 0
12909 22315 15996 0
17149 2597 -2181 0
-14939 -21312 11783 0
-13082 1812 -23907 0
-5046 -7283 20312 0
7091 5168 -22113 0
11490 6522 20482 0
-24040 -15228 24952 0
8804 8421 17538 0
-22050 -4017 -17688 0
5450 8278 6354 0
-21446 -426 8950 0
14978 -6716 21614 0
1761 11150 -23425 0
-667 7547 22060 0
12330 14638 -2227 0
-9442 -1127 -8748 0
-4923 -16518 -15328 0
-4874 -321 15100 0
13763 -13722 10469 0
22802 -19172 18746 0
-4155 -6969 10523 0
4456 -21946 -17239 0
1069 15058 19740 0
15846 7076 2286 0
12905 19405 -16923 0
-15131 -3846 9401 0
-15230 -120 17270 0
-21909 -21345 8942 0
-12009 -10107 -22664 0
-22477 24260 -8187 0
7574 -3414 6507 0
18096 -7870 -3452 0
1686 -8938 -18510 0
21425 -24783 -585 0
-23711 4039 -19990 0
-6985 10521 -15187 0
7738 17103 6659 0
7 -14011 -3003 0
8949 17371 -4462 0
-6612 6199 -3721 0
-6150 13772 23487 0
-12656 -6868 22708 0
7459 24905 22997 0
17320 21330 -22780 0
9257 11392 18170 0
-4246 -18376 3691 0
-10784 -1113 -20793 0
-17442 -1120 1155 0
-11797 1420 -18526 0
7610 24383 -24724 0
2682 -5532 4848 0
1168 9539 3067 0
-23875 -16997 2971 0
-21872 669 -24300 0
-11003 9925 2043 0
-4172 5522 -20419 0
24214 -16305 -12883 0
-20006 -99 -5354 0
12513 3247 23125 0
-6038 -10856 22507 0
-22113 -13537 -3038 0
18312 6057 3928 0
-21378 -4931 -20925 0
-24349 18154 12945 0
-15000 -4156 22869 0
-17043 -24680 3390 0
-3813 -23893 -19694 0
-8047 -10251 11144 0
4753 14115 -14390 0
2877 -20152 16597 0
384 -8616 -5134 0
19773 18280 2542 0
23701 -14657 -7472 0
10977 -5357 16978 0
23921 11709 -21133 0
-21789 20103 -12164 0
-178 -23915 -2409 0
-11223 23313 4011 0
13719 -3065 18125 0
-3108 22294 4628 0
11057 -22677 4595 0
7542 -17449 -22874 0
10083 7501 3883 0
8906 -18477 591 0
883 8749 -12299 0
13368 -5537 -7401 0
-531 -22066 -22667 0
19291 -24641 -20980 0
-23301 -13359 -15396 0
7777 -7818 -12689 0
-12404 -18874 1717 0
-16999 -1415 10518 0
6224 2849 -18018 0
-10106 11755 2847 0
-10697 12637 -11595 0
14347 -1004 -8484 0
13100 17887 -21901 0
-10766 -12177 12893 0
-23097 -1830 17603 0
4845 -9606 -421 0
8885 13362 -10646 0
10602 -5360 3413 0
-21119 2935 6261 0
5488 -13041 18015 0
8334 -15089 -5652 0
11281 20787 23007 0
-19764 8886 -15893 0
8016 -19652 19422 0
-20909 -9100 -21251 0
-13511 5296 -22208 0
5283 14181 -10569 0
7281 -24782 -7280 0
10693 12252 -10215 0
-16953 17739 -14607 0
1320 -1073 21047 0
23323 -12353 16833 0
21329 -23468 -719 0
3574 22835 -11722 0
-22995 -18743 12173 0
-10597 23606 17469 0
24156 -3888 6649 0
-9725 2520 22782 0
-8356 13212 10033 0
9922 21517 -2771 0
15880 -22836 20195 0
-11926 -21158 23899 0
20111 8838 13718 0
-20829 -12411 11553 0
23902 1757 21647 0
11074 -12353 20252 0
-3542 -11509 15492 0
1542 -12585 18011 0
24323 12292 -6223 0
-9355 -22214 19091 0
3478 4445 8278 0
-23672 -16371 -4435 0
13923 -11481 4624 0
2640 23661 -17035 0
14192 -22562 -18791 0
10839 24987 -22496 0
-6090 -3529 356 0
12933 -5070 4292 0
-5944 20745 -16583 0
-3518 -5099 5148 0
-22608 -8576 -9593 0
-5885 23600 17315 0
-1671 12522 20147 0
22646 -15161 18807 0
-14680 20705 7720 0
-24823 -6543 7706 0
13670 3984 2586 0
-14025 -16917 -7656 0
9668 14212 19752 0
-1250 9081 -24850 0
22750 -6688 24778 0
-7342 -3924 -23377 0
-24656 -21946 2250 0
-19802 -19591 8762 0
4960 -623 4466 0
-12679 -16797 -11008 0
-20384 21818 6344 0
-22970 2194 -23260 0
-21977 11861 3823 0
