c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 95000
c   value k = 3
c   value seed = 9999
p cnf 25000 95000
-11231 21700 -432 0
5388 -4777 -5135 0
-20686 525 5549 0
-24502 20486 4496 0
18089 20624 -19106 0
9701 8931 19793 0
-1259 17126 24253 0
24597 -12289 5345 0
-10582 11737 23472 0
-8714 -21111 -13510 0
15862 23693 -10209 0
7645 4081 -6338 0
4131 16118 23214 0
9680 -15620 18699 0
-14175 60 -14322 0
24632 9760 -23252 0
19424 2370 6730 0
-18676 1966 10370 0
-24021 3900 22106 0
13844 -12613 -18216 0
18705 19826 8261 0
20266 -2470 -12341 0
17955 -6601 -3458 0
16168 7632 -10429 0
-9866 -21806 1841 0
-15540 12790 -11600 0
5143 -7213 -13970 0
-11872 17241 7287 0
-22241 7613 11186 0
10699 21456 15151 0
20266 -15160 -9976 0
3526 -10425 3798 0
-15866 -3379 -10398 0
-10676 10898 9381 0
-12456 -20764 22538 0
-14296 2655 10327 0
17248 -7797 -17540 0
22569 -11021 1132 0
4855 -24613 8744 0
-16041 -10311 -5199 0
22543 -5577 11710 0
-7518 454 -22135 0
-11315 -16320 -16865 0
-13064 -18347 19115 0
-22444 22154 -14878 0
11334 -11450 8884 0
21660 20049 8032 0
5551 17617 -19052 0
-6682 -22471 -10017 0
-15425 -4863 -11679 0
11975 -2405 -8607 0
23685 1275 -9061 0
12171 -12589 -16732 0
20387 17005 1430 0
14501 5800 -23583 0
20730 17133 -1384 0
-4613 -13793 -21432 0
-12645 10695 5400 0
-23048 -17377 19223 0
24416 -24153 -24085 0
-11095 -11128 17842 0
11053 1164 19116 0
11465 -13334 23056 0
-3196 -8720 -15060 0
20977 14573 -20860 0
-19560 10302 4344 0
12295 -14915 -18136 0
79 -18911 20183 0
5478 8310 3911 0
24700 -7726 -3063 0
15137 -10172 -5542 0
7978 -21224 23057 0
2093 24041 -11390 0
-148 18588 -11462 0
6560 14565 -1034 0
-2419 476 2687 0
-6762 -12770 8953 0
-16250 4200 -2863 0
2784 -9678 -11173 0
6694 -9377 -10250 0
1108 15865 11773 0
-6650 23842 24348 0
-4706 -934 23388 0
-7448 17434 16976 0
10261 23993 -6540 0
2646 17763 23367 0
5332 15876 -11136 0
-14285 23477 6688 0
8499 1260 -16365 0
11023 -7953 -17093 0
-21272 -9061 -7958 0
-8044 -7062 -6799 0
-7392 3119 -24085 0
-5779 1918 -16518 0
14106 12178 6862 0
-20645 -14823 24624 0
-19011 11507 -15499 0
-21499 -791 -13976 0
-3186 -9289 6587 0
10902 -20312 -14540 0
-2994 7935 -14952 0
2303 7331 13365 0
454 -14722 -16483 0
-24538 -11852 -18401 0
-7407 -958 21930 0
-14268 -12954 -11753 0
5243 23317 -23259 0
12093 11167 15401 0
-1068 5704 16041 0
24007 16605 2704 0
4898 10950 10639 0
11201 -13253 17969 0
24565 5058 24042 0
-16047 -4595 -10893 0
-799 -3353 3202 0
-22729 8972 -16156 0
833 -14214 5824 0
15443 -1306 -16990 0
-5843 -18726 -22693 0
-21883 -17732 -14297 0
-24587 13981 16598 0
1577 181 21202 0
-19545 24745 1259 0
9938 7143 -5853 0
-20830 24294 -557 0
15384 -22022 -9528 0
22891 14206 -15093 0
3714 -4648 7751 0
12055 1842 17828 0
-9747 15076 -10559 0
15395 6014 15891 0
-6992 -7590 16071 0
-3194 -18486 -15815 0
-4452 -3423 14309 0
-1657 15605 13602 0
18565 -5988 1975 0
19445 -3878 16180 0
-9537 23943 12179 0
8639 10997 14020 0
1466 -20743 -4096 0
3376 2489 1461 0
19266 832 -9051 0
10336 -4025 -18888 0
17502 -24829 13663 0
6811 17837 -4267 0
-20412 -11401 1606 0
-22387 22197 21835 0
4918 23086 -20777 0
17097 6724 -6773 0
-6116 8190 -18867 0
1563 -11565 12707 0
-3024 -5831 13538 0
3426 7518 8915 0
13665 20 -8743 0
2327 -6830 17931 0
-6593 18593 20683 0
24550 -15979 17880 0
-21384 12249 15965 0
8512 4345 22688 0
-15284 -10460 -5877 0
-502 3375 8794 0
-13208 -6398 5976 0
-1746 1175 -13493 0
-10660 14839 4864 0
-10754 -17166 -11693 0
-3684 -15110 21638 0
-24366 6012 3968 0
-17245 -2395 16216 0
24561 -10907 -20560 0
22249 -17542 22372 0
19477 9396 -746 0
-3270 -22603 23495 0
597 -15700 -24669 0
-14090 -17711 5859 0
-18953 19816 -23024 0
-21998 14851 -4486 0
-18635 -14217 -10497 0
13954 -22813 4243 0
-5170 -22374 -15149 0
17081 10974 24043 0
14452 -5450 -8438 0
6549 -72 -22392 0
-5043 -668 -4444 0
21063 6109 13506 0
-1922 16414 -8322 0
-16297 4763 -23172 0
12134 -23397 -3740 0
-22630 3702 -17905 0
-1873 -8871 -6630 0
-8373 -952 -17603 0
23767 6755 -14404 0
23556 13304 5827 0
-20948 -18346 22847 0
16743 5761 3955 0
5248 24034 -20368 0
4921 -15330 -130 0
-3093 -2464 -14878 0
-23184 -16445 -18580 0
7440 -9669 -18802 0
-14069 9394 11105 0
-23023 -8160 -17860 0
3779 -6716 -6163 0
-9605 19015 -15860 0
-7451 -10757 12972 0
2758 7356 12005 0
14477 12277 -2335 0
-14607 6721 -21150 0
-20836 -4904 3946 0
-5767 -12344 -13615 0
15921 -17764 14360 0
-2025 7139 13871 0
11236 -10917 11938 0
8750 11873 5952 0
15962 10676 8060 0
3933 -13433 15416 0
-15938 -2909 2692 0
-9624 8867 9412 0
22125 -4703 5667 0
-1070 1821 9362 0
-6036 -17741 -2126 0
11747 11118 616 0
-618 -22353 -11532 0
-12555 -6103 14756 0
-18507 -22064 431 0
17918 17348 5215 0
8333 24637 -8124 0
-11024 -9260 -16990 0
11787 22736 -13044 0
17454 15158 6217 0
1815 -21193 15309 0
20292 24292 1426 0
20907 -24909 -23779 0
-7438 3815 -21233 0
13546 13673 -9648 0
-13976 6591 -1995 0
-19191 -14923 -1632 0
18666 17299 -2243 0
2007 4085 -24979 0
6403 -21538 6488 0
-12619 14705 19032 0
-2927 9996 18323 0
20705 -5903 9583 0
10835 -4692 13398 0
-7067 -18237 -2070 0
8066 -23565 12 0
1412 9107 -14935 0
-3043 -2772 23585 0
-21638 -4778 -2669 0
12968 2532 15559 0
19455 -15150 -5263 0
13486 -9429 6610 0
-6809 -5133 -12512 0
-16391 -15967 8556 0
21140 -14385 18144 0
-23210 -22450 -16708 0
14573 -23861 17166 0
-4507 -18256 -19937 0
-3091 6245 -16067 0
22112 -19212 -18598 0
-12670 5018 -100 0
9284 -18503 -880 0
15893 16663 -22364 0
19757 24406 -4682 0
3312 -20545 10418 0
-21455 10106 24219 0
4515 -24679 -23079 0
21680 20537 -7686 0
7969 14980 5282 0
-24035 -12091 -24493 0
-8984 16112 -4510 0
-435 -395 -14365 0
17666 7639 -6027 0
6381 2395 21784 0
-11062 -5706 -17329 0
-21479 18513 18786 0
-20697 -23027 -18464 0
-10128 11058 5353 0
-9165 19026 20332 0
-14447 9412 -7422 0
-5291 -18396 14885 0
1153 -10182 6631 0
6869 19200 14269 0
-12895 580 16664 0
1031 -11642 13721 0
-18359 -24472 7233 0
3496 -11521 -5259 0
-21960 -13000 7669 0
-2312 13516 1694 0
13995 19314 -11106 0
-21416 -24605 -20853 0
2652 17109 22386 0
9282 23977 16585 0
23550 3223 -17165 0
-15213 4253 -20158 0
-3934 13963 10981 0
2518 17459 13853 0
24129 5770 -1852 0
6797 -8081 6720 0
-8490 -22075 1033 0
10947 -9842 16989 0
-6799 3845 9097 0
-4185 13126 -8073 0
12121 -11675 2648 0
20637 -18240 -6900 0
-15794 13525 -20863 0
-1775 -16042 4673 0
-15627 -15170 10442 0
-8831 13318 9874 0
-15550 -21808 23300 0
7934 -7754 24493 0
24923 -5905 3337 0
-9019 -1441 -16462 0
8444 -13561 19488 0
-11091 550 -12727 0
9342 -16343 17603 0
-5204 9469 24997 0
1228 16448 -15166 0
-11669 -278 -3484 0
-21542 -7179 -16643 0
11193 -15112 15748 0
10685 6386 -21652 0
-14021 -15405 -14444 0
21834 15200 -19357 0
16322 -1290 -19906 0
20400 -10631 2600 0
-13003 -7187 -12069 0
-12999 24766 -3516 0
-19516 -11435 -20145 0
14351 24328 -18675 0
22345 10521 138 0
13093 -21205 6524 0
1096 1578 13280 0
-15540 23411 3479 0
1248 -14732 21120 0
12505 1484 23102 0
15104 5838 21640 0
-2172 -18836 21406 0
-22039 4703 -7840 0
-8535 -19054 23519 0
18561 -16398 -9039 0
-18699 20842 21596 0
-222 -21938 -23173 0
4853 -3829 12935 0
8331 21428 -2667 0
-4450 8932 20502 0
-2551 -24035 1339 0
15543 -17559 11526 0
11948 5949 -16228 0
-19787 5836 -1633 0
-18305 -24396 -9383 0
18696 9446 21576 0
-15291 -9667 -18513 0
4815 -14519 -13693 0
17749 14201 1472 0
11767 10002 10403 0
-7268 3905 -9438 0
24958 19447 18348 0
11483 6394 -24296 0
19063 17532 21483 0
-20695 -10836 -20879 0
21429 20883 -5324 0
18005 2525 -6343 0
2869 -7339 -12213 0
-16562 -88 17766 0
-18033 3206 2767 0
19788 -10474 6671 0
20577 -10431 1117 0
-13924 13266 7510 0
-4571 7328 41 0
-1054 19374 2229 0
-13284 15803 -23111 0
9959 -8807 16988 0
7653 -11675 -24326 0
-19866 -19588 -15765 0
-12631 -3973 -18971 0
-15397 15112 -20796 0
13420 -10688 -22578 0
14536 15963 2195 0
-22046 11885 -9522 0
13438 -12938 -3896 0
15666 -17573 -19698 0
5129 -2532 -19856 0
22116 1536 -22882 0
12793 -21401 8822 0
-3558 -383 4146 0
-13880 7132 -19257 0
-1027 -20551 21296 0
-14956 -10086 -12258 0
-17151 23483 -24142 0
18024 11921 -3432 0
13271 -2586 12356 0
-7968 24066 6239 0
-19175 21181 7775 0
8409 -8974 -4175 0
-17230 3883 20910 0
12727 9114 -3041 0
-6983 1492 14943 0
-3278 -16447 16380 0
6887 -24949 14863 0
-6028 9325 -1783 0
811 22595 20720 0
13167 21915 19786 0
19405 -16089 -15966 0
-2179 -24497 16291 0
22706 8078 -20173 0
-18615 20804 20638 0
-13007 -2786 22129 0
-2949 -22415 -13576 0
-19328 20653 4876 0
542 -1681 14200 0
-2324 18843 -11795 0
14396 -7009 -8709 0
-9181 17766 16149 0
-16498 -19944 -15646 0
24141 9001 15075 0
-19313 -2615 -10879 0
6303 6973 -5016 0
3431 1273 18783 0
8358 11953 14435 0
-13234 12494 7467 0
18785 6170 -1310 0
-5579 -20565 -24670 0
5639 21097 8787 0
21788 -12594 -3731 0
3785 -11734 4083 0
18859 -22399 23050 0
-4737 -3701 5022 0
1105 23483 -6295 0
-19887 6841 -18247 0
673 11426 22092 0
-8140 5210 -3261 0
801 2141 15177 0
16822 7779 -11273 0
609 -4566 15219 0
20691 -8350 18304 0
24773 18561 7054 0
22822 14649 -10754 0
-2844 -15753 589 0
490 1991 -7429 0
10088 2664 -18854 0
-7179 2155 15415 0
1792 -2955 17555 0
-16968 -19776 334 0
19593 -20384 -4899 0
-9811 -16074 -4601 0
-3114 -15847 -23161 0
-10168 5020 4161 0
-12273 -7863 -19914 0
4213 -8352 -21904 0
-11641 9791 15919 0
-21846 -16970 18073 0
-12261 -18761 -21027 0
-4815 2080 -7155 0
21500 -21672 18890 0
17751 22834 1316 0
13703 17300 -17162 0
3215 18819 -22181 0
7375 22443 -21396 0
-2288 1656 21099 0
-15544 -13296 5890 0
22814 1494 14211 0
-15887 5106 -7971 0
-3265 1272 1402 0
1771 -22772 14426 0
-20661 -15522 12259 0
-21976 -4224 4558 0
-5489 23790 -23376 0
-19021 6164 -20819 0
6768 -8452 -22474 0
2867 -15347 -2121 0
-8756 -13160 19966 0
14318 -20398 71 0
-22288 15015 1343 0
15041 16785 -24114 0
4466 -12445 -5987 0
-16725 -772 -1562 0
12634 22612 -351 0
-11010 -16633 -6514 0
23180 -23400 -6317 0
12005 17618 -13015 0
-14125 17725 17527 0
-9091 7042 -12924 0
513 20681 19290 0
1855 -10722 11075 0
17320 6539 14871 0
14658 -23263 -15643 0
-16219 -10897 4606 0
-7921 -13258 -21238 0
-5787 2789 -10990 0
-3455 14793 19959 0
7822 -3917 12684 0
-348 -4359 -19725 0
-4623 -4872 6758 0
-23913 23078 -17479 0
1339 -15398 -24017 0
-16209 -5055 -13632 0
23203 -12626 -15880 0
-2809 -11898 20489 0
-15398 9036 23277 0
17739 -12491 -13069 0
-12698 -20312 -8337 0
-381 -12011 4048 0
-11457 7985 -8919 0
-18214 -6897 23348 0
-2044 -8235 -13745 0
-17413 15796 -10152 0
22396 -13998 14129 0
4627 -8158 -1026 0
-115 14908 1414 0
-23391 -7646 -13904 0
-2811 11695 -567 0
2499 -12075 3929 0
6546 -14884 11913 0
6816 -24449 10162 0
5164 17845 9748 0
10260 -10257 -543 0
-20411 24004 5893 0
891 3630 -14050 0
-1917 -3744 20309 0
19682 -18486 -2955 0
24937 12648 -14649 0
-503 -15146 -18076 0
20783 13044 24311 0
-7695 -19859 -23759 0
-17856 16374 7955 0
18956 1634 -18211 0
-19498 -22044 -17214 0
-390 -22935 12195 0
-5792 -16203 -15938 0
-1100 -10884 -775 0
-20406 2172 4774 0
1407 -2674 -19920 0
-19482 14808 24315 0
10144 -22502 -19173 0
254 -6710 -10547 0
8209 -665 3532 0
-1419 -11514 16927 0
-9985 -3256 6213 0
13531 399 -22415 0
20821 17850 -24650 0
-21595 4608 -1821 0
17721 6014 -20846 0
3992 16847 -10653 0
3306 -1990 -24507 0
-22478 -2243 -22568 0
-24376 1803 -14584 0
-2907 19574 17449 0
-19834 -4558 -20704 0
-1046 9440 12454 0
-14813 5260 -5304 0
-5814 18207 -9911 0
-23987 10927 7276 0
-11184 14918 24122 0
-13189 18223 17463 0
4047 7052 -19705 0
-1614 -6428 12860 0
-7549 686 7433 0
-24997 11871 3342 0
-12053 4269 12781 0
-24506 -19081 18041 0
21161 -16246 11247 0
22423 6584 -22173 0
4698 9120 -12090 0
-3819 -22308 21664 0
-21281 -1354 3715 0
-7338 -19319 1494 0
-20197 18219 2180 0
-2629 9567 -14050 0
-5970 -21619 -18318 0
10102 -12477 -3750 0
3142 24989 -11348 0
-14388 22412 -17931 0
2912 -2109 18402 0
6353 -22280 -15709 0
3016 9912 8414 0
-6731 8601 19084 0
-8224 20149 -12302 0
1755 14129 13221 0
-15805 11450 -9839 0
-474 21552 13667 0
-20576 -24693 13656 0
23275 -5433 -11067 0
7557 24696 4527 0
959 -6049 -1806 0
-16667 -9064 3070 0
16433 -7146 -11670 0
10516 6722 23171 0
14170 -8476 12299 0
2390 15632 -23749 0
3580 7458 11652 0
17247 -3033 2696 0
-5902 17659 -8128 0
-8320 215 24176 0
-12846 -1173 -5224 0
-6004 9192 -5639 0
-9073 624 4137 0
-12094 -11139 -10858 0
-10264 16660 10685 0
13915 19049 -1317 0
4015 22629 126 0
15666 -14875 -3158 0
18361 -12128 12168 0
17841 11799 -12382 0
17016 15996 4907 0
13591 -21999 14098 0
-19229 -22423 -14721 0
14717 -869 17211 0
-574 2484 -8871 0
-11259 -16398 19271 0
-3927 -20412 -16899 0
-4052 -11077 23125 0
-23561 20790 1604 0
-10728 -13630 -13402 0
14461 -5645 -4398 0
19367 -19235 -17748 0
-8464 -4815 -6523 0
14536 -19532 23743 0
-6747 11457 -1226 0
6969 14067 -8976 0
1239 9345 20739 0
-18138 -13396 23168 0
7614 3308 -18957 0
-9218 5387 23938 0
13971 -19848 -4582 0
9720 -14214 -15168 0
18820 14030 11334 0
16694 -3565 22217 0
-15436 1663 8674 0
-8013 -8631 -22740 0
8340 1222 -7085 0
4079 -19359 -11832 0
-2246 18324 -15140 0
12554 -2541 11878 0
11491 7864 -6725 0
7424 -17583 12291 0
-22591 -11402 -1320 0
276 -3095 -21236 0
22493 9882 -22899 0
-6166 -17895 -22881 0
20257 17586 -24102 0
18693 21664 9812 0
-5525 15261 -3136 0
-12016 2814 22028 0
-23893 -14304 -4891 0
21970 -21727 13826 0
-9260 -10669 -227 0
-1931 -10945 -19674 0
14518 24789 20907 0
3768 -5954 5153 0
-1649 17562 22739 0
17102 11255 19402 0
-1914 8131 -9663 0
21401 11498 -12476 0
-18428 -10390 18132 0
-14671 23711 6210 0
-3496 24322 -16879 0
-20074 17604 -19175 0
6099 -7122 -18963 0
2006 -10889 16268 0
7158 -3889 8829 0
4896 -20991 -20083 0
-24298 -14256 19565 0
-312 2008 6062 0
4139 11787 7804 0
-22270 -1457 -6514 0
19832 21304 -5836 0
-11710 -16378 14791 0
22236 13828 -21912 0
-16198 -15833 24153 0
23817 -22991 -3041 0
-7645 19238 -15383 0
-19080 9887 -20990 0
-13644 -10198 -22997 0
11058 5689 1136 0
18861 19310 -2592 0
-374 14141 15248 0
-22561 17202 -6625 0
-12352 -14437 11804 0
615 21986 -2637 0
-24767 -20802 -16979 0
-19160 19799 2568 0
-894 -13878 -12455 0
13236 -18873 14004 0
2584 -4930 -19692 0
3719 15142 5354 0
-6311 6868 -19494 0
-21558 -4428 -11696 0
-19534 -8131 17484 0
-6337 98 -14470 0
325 16216 1623 0
8655 -10375 -21421 0
11223 2621 1650 0
-23677 15856 11875 0
4032 18439 -16804 0
15076 -22158 -6946 0
20429 19820 5165 0
6274 -16377 -9592 0
-17969 -2262 -9075 0
1805 24950 -9172 0
7626 -275 -387 0
-9248 -8929 -2114 0
22021 11503 -4734 0
-23670 -10179 11941 0
-10544 5563 -5379 0
-18700 20638 18888 0
-16997 -16066 -13707 0
-22161 -22339 -21435 0
-23104 6660 15048 0
23530 -8464 -14998 0
24053 7441 6624 0
15792 -16688 6904 0
-17905 -13708 18407 0
-13990 -3730 19937 0
17282 5625 499 0
14012 15676 -21136 0
-7900 -7672 3553 0
12958 -21184 -892 0
745 10640 23903 0
15792 -9169 -7366 0
22141 -8222 -14806 0
3764 -24013 -22845 0
-10668 8269 -2905 0
20426 13610 22986 0
-15362 5891 -3610 0
7213 -19902 -19286 0
-3348 19153 -18309 0
-6901 -7111 5845 0
24144 -7855 -16484 0
-23046 14998 17004 0
-21763 12139 -225 0
-2920 -15902 15589 0
17116 17921 -23857 0
-20020 -13346 3818 0
-18005 20060 -9708 0
12967 -2272 20962 0
-7252 21971 15114 0
-16912 20223 -22224 0
-22756 -19366 -21430 0
5591 8763 -11428 0
22595 -5525 -23566 0
14171 24796 5819 0
-4760 16912 -23740 0
19968 3283 -3437 0
-23786 -21288 14848 0
24845 606 -17119 0
20806 24209 5442 0
10920 -16120 664 0
24495 -5228 -20030 0
12277 -10818 20144 0
-23704 24764 -669 0
-13621 -13935 16816 0
10791 10046 -8727 0
882 -5013 -12010 0
-4319 20150 -24649 0
-19166 19995 -254 0
-2637 15800 -24462 0
-8078 -1719 -6933 0
93 17566 3512 0
11474 4842 -14330 0
6618 19897 5445 0
23638 -8517 -19379 0
15453 -19307 -4424 0
15532 -20189 789 0
-2541 -15859 -20938 0
-18541 1376 -15932 0
10146 20364 -6732 0
959 -3441 -24802 0
-7891 -3534 -17367 0
-11403 -15007 13560 0
-17084 12976 8456 0
-22528 11613 -16972 0
-8259 -2066 -2631 0
-4034 -17597 -14171 0
21174 -11489 21381 0
-17112 -21381 22756 0
24395 -6526 18120 0
22478 23836 12912 0
13632 -6726 7797 0
22350 -9480 14156 0
10910 17915 2131 0
19365 6795 -13744 0
2689 -15053 7161 0
-5319 -10438 16109 0
10841 -6612 18949 0
7221 15075 -15329 0
-4976 -14469 -13206 0
14447 3299 -12041 0
-2359 16930 -10118 0
-10155 14279 10950 0
15662 -188 -3864 0
-17793 -19553 -10658 0
22888 13593 -17062 0
-5048 10263 18852 0
12508 21103 16815 0
-6456 -3323 6889 0
13136 -24650 12709 0
17693 5449 -16007 0
21085 -7807 -7936 0
-6202 -9313 13567 0
8503 -24975 -13754 0
-12367 -9119 -24658 0
-14376 -7006 -13250 0
22790 -3405 -23512 0
-16641 -15912 10966 0
-8455 13719 5640 0
6695 -1854 -5290 0
-19403 10898 2090 0
1762 6982 -9896 0
1049 4535 -10560 0
14615 13038 1886 0
-3369 16756 -11004 0
19378 -6131 -9361 0
23980 20272 -4117 0
-22491 3264 11380 0
-8457 3070 -98 0
-14096 9764 -18303 0
-10737 20519 -4200 0
-12826 22280 2533 0
-14073 23328 7068 0
15985 12943 20105 0
-17870 7663 11860 0
-20226 -2040 9342 0
20938 -1019 -4614 0
-55 -14862 -7877 0
2786 14670 -10947 0
19236 20117 12062 0
3890 22206 7580 0
24442 -10031 -4859 0
1974 -15456 -3187 0
9041 -6440 7481 0
4145 15661 -15143 0
-16004 -10886 -8534 0
-346 23176 905 0
-21311 14582 -15766 0
20539 -17367 21787 0
22837 -11602 -16903 0
9899 6844 -14108 0
-17478 6285 -15491 0
13689 8258 22298 0
8227 17299 -3737 0
-15707 21443 10749 0
-22201 3799 -21635 0
22086 20496 11162 0
-22990 -16806 743 0
5107 -12344 -18109 0
-1893 1533 -21063 0
10148 11431 -2906 0
-24255 20260 -9190 0
6097 8948 -17447 0
-3394 -17174 -9745 0
23482 24232 22540 0
9231 -21432 -1338 0
22217 -18518 -21833 0
-8378 7859 4990 0
-9120 -12966 8685 0
-18580 6210 10217 0
5994 -16357 -21647 0
251 6964 -16907 0
-9440 -13060 -854 0
-18239 7806 9380 0
-19335 -6287 -8611 0
-16874 6869 -21395 0
9563 -4085 6264 0
22747 3814 -14122 0
2736 -12933 -18439 0
-11421 -22865 16001 0
-21637 -3858 -7357 0
-9636 -4109 5672 0
17894 -4900 -18732 0
10099 14490 17889 0
-19478 -8825 -24175 0
19441 -17050 22396 0
-15835 17965 -1480 0
13450 15711 -5294 0
18923 -18447 -9578 0
-12362 21219 -23794 0
-3362 9207 19004 0
2070 -18842 14464 0
7742 3087 -19363 0
17825 13186 205 0
10713 -7663 -9029 0
1239 18455 -17430 0
-23634 -9289 1746 0
16466 14090 17457 0
13111 8013 2255 0
14040 -20374 -23473 0
-12834 -15087 -7679 0
23189 8508 -17873 0
12652 16249 -20959 0
23366 -9073 -9144 0
23570 11137 -8159 0
23950 12376 -1613 0
7732 -11009 -2254 0
9477 18826 -16343 0
-1933 -6936 15707 0
-4187 -20976 -11080 0
-19011 -161 -17518 0
-18042 -23349 -1026 0
2266 2352 8626 0
14576 717 -17699 0
15072 -24287 -3835 0
-23230 14588 7562 0
16194 22319 9923 0
-18447 6796 3748 0
-1142 80 2036 0
-16848 20619 -23011 0
-19280 -14629 -14523 0
3149 24022 4223 0
20526 -1287 6574 0
4152 -15863 -7290 0
-21850 22286 -22928 0
-17036 -20515 -12516 0
15950 3060 -9834 0
872 12859 7981 0
-4619 -14000 8061 0
-6654 -22199 3679 0
-21016 7830 9659 0
1890 -10979 -8681 0
6112 -6504 1319 0
-12685 2007 8533 0
-11327 -23856 5818 0
606 -7244 17684 0
-13121 -23193 -20744 0
-14307 -24064 -8602 0
-22287 -20034 -13953 0
21699 18040 2503 0
-377 -14055 -10333 0
-10036 7297 -12663 0
10068 -13408 10518 0
-11386 -17445 12525 0
-19919 20123 2732 0
17088 -20728 1327 0
-9772 -201 -24519 0
21867 5859 -14934 0
-5468 19497 1320 0
-10772 16196 -19359 0
4626 -16572 -24765 0
-14958 -17959 -7061 0
18972 19378 11821 0
-4490 -5764 -4265 0
8366 -17034 15739 0
11097 -9121 -11466 0
12424 -10244 -3018 0
3294 -7110 -8876 0
9580 -3929 19725 0
10899 6052 10920 0
21609 -10678 18843 0
-21373 16987 -11802 0
-19786 -10959 -6179 0
22958 -6800 -3294 0
-2222 -15165 11679 0
9312 -1261 12152 0
12129 5036 -22395 0
-15147 -8330 20857 0
15374 -17909 -24785 0
-10098 20159 22189 0
-21017 16767 -7866 0
6212 4491 16204 0
-18013 -24276 18514 0
-15543 13585 -313 0
10189 7158 6829 0
21867 16469 24442 0
9018 3598 -4477 0
22765 10096 4158 0
18621 -469 -22066 0
9757 1919 -17224 0
-6945 -22935 342 0
-6162 -4146 4833 0
-22366 -13510 20460 0
7231 -20405 9045 0
-7544 -5593 16202 0
5724 18811 -7671 0
5165 -2829 -11268 0
994 -593 12715 0
5151 10565 -13183 0
-2217 20321 -15101 0
-10792 18618 4388 0
-11134 -24779 24885 0
7318 -13496 -13395 0
2777 -20727 -151 0
-11821 -19622 22095 0
-3023 -345 -15905 0
-2045 21862 10085 0
-4664 22855 2029 0
-17378 3005 12593 0
21912 21573 -7914 0
-12013 23717 -1531 0
7752 -9850 -17661 0
7636 -17167 22509 0
12382 11295 -18235 0
-12532 -23116 4208 0
978 -17490 20904 0
-16883 10886 17765 0
-1967 -15549 -15619 0
20348 -24278 -18624 0
7940 -21189 6548 0
-15853 24553 5264 0
-8735 7304 6465 0
17748 -14940 -23631 0
15256 -2321 -9926 0
24842 -6205 -24393 0
-4049 -7182 8234 0
-24952 15416 -19119 0
9069 8735 -1019 0
-24687 4082 16648 0
-9662 -12021 -12836 0
7562 19226 3741 0
12825 19312 11044 0
19290 12059 -983 0
9272 -2314 -19656 0
10549 18507 17212 0
-9941 -22555 15745 0
-18174 -13859 6161 0
-3644 14279 -14895 0
21014 -13965 10328 0
12661 -14979 -22348 0
16849 -22540 7925 0
20589 1716 2237 0
6632 -21005 -14295 0
23967 -5277 7961 0
9974 -15825 -1467 0
-2185 17118 15374 0
-17929 1643 20584 0
15441 -5287 9862 0
-5335 17652 15178 0
-15662 5313 21508 0
-4362 -22161 10399 0
-12286 -17749 12115 0
-14522 15732 -8119 0
-20169 14698 4747 0
19481 -24671 11924 0
-20947 18207 -4041 0
2672 -11136 -5683 0
23255 -1576 -2321 0
-8116 -23263 11325 0
14646 -5276 -16637 0
-11153 989 5149 0
-21552 -13275 -22897 0
-8666 -19148 -13628 0
-8136 -5668 19678 0
4235 -148 -19348 0
16158 12447 -12555 0
-20198 -15118 -15042 0
-17232 -13373 -7969 0
-10905 -12840 22583 0
-22229 18837 -2859 0
5217 -4990 20199 0
10365 17893 24825 0
-8261 17910 10325 0
-13240 -1045 -15992 0
-7917 21631 7492 0
18617 12788 -19938 0
22523 24337 1407 0
-12564 -16569 6131 0
11884 18825 10323 0
9467 -16053 4159 0
3677 12621 500 0
-23875 22985 -18392 0
-23700 22597 -11301 0
-9024 -10836 -3698 0
16367 10105 -328 0
-23858 -3721 4468 0
10147 -1243 3804 0
-11554 5158 11724 0
-17684 -17041 5548 0
19358 17859 12952 0
-23517 21535 572 0
-24016 -20410 23556 0
8760 -10461 -21152 0
11412 10836 23340 0
6461 2202 8444 0
23141 17412 -12164 0
2608 2558 -4758 0
-6411 -14111 -9915 0
-18135 -23147 18307 0
15034 8856 -11166 0
-2986 -7372 24052 0
-3557 22740 10813 0
18465 -6499 -21273 0
-14616 -17910 -7108 0
4307 -24371 662 0
12750 13863 18073 0
16265 -16470 -20630 0
-21022 14232 -1093 0
-22288 23718 -15591 0
6947 -13752 -24446 0
-18112 8089 23170 0
8515 2997 20909 0
19328 21461 18759 0
-15600 2429 -11668 0
-14060 6735 -2390 0
-14721 -19485 -16252 0
24145 2101 24073 0
-19774 14475 -13305 0
-12218 -11762 3374 0
19160 10060 -17125 0
-18606 19523 16565 0
-16775 3038 19562 0
4035 22365 -16022 0
22793 4316 9802 0
812 -18375 16537 0
19554 -24447 2373 0
-10805 -23591 4473 0
1230 -9717 -18947 0
5886 13286 -22061 0
9259 7446 -7120 0
17736 -1051 17995 0
-9300 -9177 21032 0
20213 4563 -18396 0
2587 2355 -22711 0
12388 -3166 -7438 0
-3924 -22719 23236 0
-6296 -24876 13179 0
2121 -1105 -22895 0
-21067 23342 2532 0
9479 -7600 9977 0
7951 -335 2379 0
945 -987 2907 0
-21976 -21199 7469 0
-6723 -23785 -9823 0
-20785 -11173 4341 0
19574 -6448 -2059 0
-17810 4096 18286 0
-5988 -6216 10742 0
